step,particle_id,from,to
10193,7395,FUN_4,FUN_5
10193,635,FUN_3,FUN_2
10209,12028,CUBE_L,RET
10237,18752,FUN_2,FUN_3
10249,13949,FUN_2,FUN_3
10261,24625,CUBE_L,RET
10265,18575,CUBE_R,FUN_6
10271,23667,FUN_2,FUN_3
10293,2386,FUN_3,FUN_4
10299,18591,FUN_2,FUN_1
10327,15699,FUN_3,FUN_2
10338,20682,FUN_6,FUN_5
10342,9781,FUN_3,FUN_2
10350,5565,FUN_2,FUN_3
10356,23266,FUN_3,FUN_2
10367,13044,FUN_1,FUN_2
10368,6871,FUN_1,FUN_2
10373,6736,FUN_1,CUBE_L
10391,7928,CUBE_L,RET
10414,23333,CUBE_L,RET
10419,1819,FUN_1,FUN_2
10428,27083,FUN_2,FUN_1
10440,20607,CUBE_L,RET
10461,17722,FUN_4,FUN_3
10514,24693,FUN_4,FUN_3
10518,23314,RET,CUBE_R
10523,1681,FUN_2,FUN_3
10548,2157,FUN_6,FUN_5
10550,5405,CUBE_L,RET
10553,20623,CUBE_R,RET
10557,3364,FUN_3,FUN_2
10558,28541,FUN_3,FUN_2
10563,10391,FUN_4,FUN_3
10567,8524,FUN_3,FUN_2
10583,11144,FUN_1,FUN_2
10605,13613,FUN_2,FUN_3
10635,21815,FUN_1,FUN_2
10652,24032,RET,CUBE_L
10666,3526,RET,CUBE_L
10684,2788,FUN_3,FUN_4
10713,107,CUBE_L,RET
10716,2211,FUN_2,FUN_3
10723,19848,FUN_3,FUN_2
10726,7484,FUN_2,FUN_3
10727,28032,FUN_2,FUN_3
10746,26981,FUN_1,FUN_2
10756,24578,FUN_3,FUN_2
10775,24604,CUBE_R,RET
10783,25928,FUN_3,FUN_2
10785,15136,CUBE_R,RET
10792,24009,FUN_1,FUN_2
10800,11504,FUN_6,CUBE_R
10818,28044,CUBE_L,RET
10825,12803,FUN_3,FUN_2
10851,27839,FUN_2,FUN_3
10854,6304,FUN_3,FUN_2
10902,17389,CUBE_L,RET
10911,14976,CUBE_L,FUN_1
10916,21203,FUN_2,FUN_1
10938,16368,CUBE_L,FUN_1
10957,5717,CUBE_R,RET
11050,10486,FUN_4,FUN_5
11059,16763,FUN_1,FUN_2
11066,28526,FUN_3,FUN_2
11067,8933,FUN_2,FUN_1
11081,25581,RET,CUBE_L
11089,11242,FUN_1,FUN_2
11097,19294,FUN_4,FUN_3
11098,18187,CUBE_R,FUN_6
11121,8521,FUN_3,FUN_2
11155,3797,FUN_2,FUN_3
11184,15268,FUN_3,FUN_4
11212,5860,FUN_5,FUN_4
11223,16219,RET,CUBE_R
11226,6204,FUN_3,FUN_4
11231,12078,CUBE_L,RET
11239,19794,FUN_2,FUN_3
11241,6703,FUN_1,CUBE_L
11244,26013,FUN_2,FUN_3
11261,10424,FUN_2,FUN_3
11266,16761,FUN_2,FUN_1
11273,10851,FUN_2,FUN_1
11273,24355,FUN_3,FUN_4
11282,16165,FUN_2,FUN_3
11286,16440,CUBE_R,FUN_6
11338,28636,FUN_2,FUN_3
11344,28767,FUN_1,FUN_2
11386,3144,FUN_2,FUN_3
11392,2291,FUN_4,FUN_3
11393,15395,FUN_3,FUN_2
11418,3075,CUBE_L,FUN_1
11435,15817,FUN_2,FUN_1
11440,14683,FUN_3,FUN_4
11440,17389,RET,CUBE_L
11441,19855,FUN_4,FUN_3
11484,23054,FUN_3,FUN_4
11485,22408,FUN_2,FUN_3
11491,10066,FUN_3,FUN_2
11491,10614,FUN_2,FUN_3
11497,27474,FUN_1,FUN_2
11513,17389,CUBE_L,RET
11517,773,FUN_5,FUN_6
11518,8815,FUN_2,FUN_1
11518,19794,FUN_3,FUN_2
11534,3393,RET,CUBE_R
11551,14046,FUN_4,FUN_3
11557,26595,FUN_1,FUN_2
11558,27910,CUBE_L,RET
11561,8526,FUN_3,FUN_2
11581,4800,FUN_4,FUN_3
11587,23485,FUN_1,FUN_2
11597,11800,CUBE_L,RET
11601,7138,FUN_4,FUN_3
11601,28412,FUN_4,FUN_3
11626,12661,FUN_1,FUN_2
11641,6473,FUN_6,FUN_5
11642,17389,RET,CUBE_L
11648,6034,FUN_3,FUN_2
11662,9315,CUBE_R,FUN_6
11664,18165,CUBE_R,FUN_6
11721,8078,FUN_2,FUN_3
11723,2325,CUBE_L,RET
11759,19375,CUBE_R,RET
11789,17862,FUN_3,FUN_4
11792,16218,FUN_2,FUN_3
11825,16154,CUBE_R,RET
11845,9265,FUN_3,FUN_4
11853,7617,FUN_2,FUN_3
11885,18290,FUN_2,FUN_1
11885,3480,FUN_1,FUN_2
11891,17739,RET,CUBE_R
11902,13531,CUBE_L,RET
11904,9122,FUN_2,FUN_1
