step,particle_id,from,to
4694,6930,CUBE_R,RET
4702,4408,FUN_3,FUN_2
4702,4743,FUN_4,FUN_5
4705,21829,FUN_2,FUN_3
4710,18092,FUN_2,FUN_1
4711,7084,FUN_2,FUN_3
4714,18112,RET,CUBE_L
4737,4743,FUN_5,FUN_4
4745,5694,FUN_3,FUN_4
4753,14181,RET,CUBE_L
4762,21680,CUBE_R,RET
4776,12115,FUN_2,FUN_3
4789,10310,FUN_2,FUN_1
4793,23435,RET,CUBE_R
4798,15823,FUN_1,FUN_2
4806,17435,FUN_6,FUN_5
4808,1566,FUN_2,FUN_3
4815,2273,CUBE_L,RET
4816,10217,FUN_3,FUN_2
4836,14743,FUN_3,FUN_2
4857,14626,FUN_2,FUN_1
4875,2899,RET,CUBE_R
4887,15773,FUN_2,FUN_3
4888,24032,RET,CUBE_L
4889,13909,FUN_2,FUN_3
4891,23435,CUBE_R,RET
4892,24065,FUN_5,FUN_4
4900,21557,FUN_1,CUBE_L
4905,1008,FUN_2,FUN_1
4911,23609,FUN_5,FUN_4
4913,1491,FUN_4,FUN_3
4919,4743,FUN_4,FUN_5
4922,26327,CUBE_L,FUN_1
4937,1314,FUN_2,FUN_1
4939,28606,FUN_2,FUN_1
4948,16205,FUN_3,FUN_2
4949,19549,FUN_5,FUN_4
4964,17931,FUN_4,FUN_5
4979,28634,FUN_5,FUN_6
4992,19552,FUN_5,FUN_6
5005,16747,FUN_6,CUBE_R
5010,12115,FUN_3,FUN_2
5021,23241,FUN_4,FUN_3
5023,27860,CUBE_L,RET
5025,29477,FUN_1,FUN_2
5028,27474,FUN_1,FUN_2
5029,29858,FUN_3,FUN_4
5034,22061,FUN_1,FUN_2
5037,18906,FUN_3,FUN_2
5048,10557,FUN_2,FUN_3
5048,20538,RET,CUBE_L
5049,17798,FUN_2,FUN_3
5068,7170,FUN_1,CUBE_L
5071,13455,FUN_2,FUN_3
5080,26414,FUN_6,FUN_5
5113,18929,FUN_2,FUN_1
5118,18324,FUN_3,FUN_4
