step,particle_id,from,to
5712,17714,FUN_4,FUN_3
5721,22064,FUN_2,FUN_1
5733,11563,FUN_2,FUN_3
5734,19285,FUN_2,FUN_1
5752,26083,FUN_6,CUBE_R
5757,14136,FUN_3,FUN_4
5758,28880,FUN_5,FUN_4
5763,3378,FUN_2,FUN_3
5780,24290,FUN_1,FUN_2
5798,7891,FUN_4,FUN_3
5805,1595,FUN_5,FUN_6
5811,25488,FUN_2,FUN_3
5823,11853,FUN_3,FUN_4
5862,25830,FUN_4,FUN_3
5871,18061,FUN_1,FUN_2
5876,19168,RET,CUBE_R
5879,9294,RET,CUBE_L
5884,14552,FUN_2,FUN_3
5896,7455,CUBE_R,FUN_6
5896,10169,CUBE_L,RET
5906,27468,CUBE_L,RET
5913,13946,FUN_2,FUN_1
5914,3937,FUN_1,FUN_2
5916,14098,FUN_2,FUN_3
5933,1202,FUN_1,FUN_2
5938,27913,FUN_1,FUN_2
5948,29602,FUN_5,FUN_6
5988,23838,FUN_3,FUN_2
5989,19334,FUN_3,FUN_2
5991,25912,FUN_5,FUN_4
6024,24922,FUN_3,FUN_2
6036,213,FUN_6,CUBE_R
6039,5358,RET,CUBE_R
6040,26409,RET,CUBE_R
6041,26905,FUN_3,FUN_4
6051,2247,FUN_5,FUN_6
6058,27481,FUN_2,FUN_1
6062,13736,FUN_3,FUN_2
6067,5035,FUN_2,FUN_3
6067,9489,FUN_6,FUN_5
6070,29825,CUBE_L,RET
6078,4635,CUBE_L,RET
6089,19670,FUN_3,FUN_4
6117,28167,CUBE_L,RET
6120,9631,FUN_5,FUN_6
6127,11563,FUN_3,FUN_2
6141,23937,FUN_2,FUN_3
6152,16383,FUN_2,FUN_3
6154,20649,FUN_2,FUN_1
6156,2396,FUN_3,FUN_4
6164,7499,FUN_1,FUN_2
6180,19109,FUN_2,FUN_1
6181,4059,FUN_5,FUN_4
6191,24636,FUN_1,CUBE_L
6222,20047,FUN_4,FUN_5
6235,19536,FUN_3,FUN_2
6248,15889,CUBE_L,RET
6280,23899,CUBE_L,FUN_1
6285,17171,FUN_3,FUN_2
6314,13834,FUN_2,FUN_1
6330,561,FUN_2,FUN_1
6333,27305,CUBE_R,FUN_6
6343,10343,CUBE_L,RET
6343,29196,RET,CUBE_L
6347,3118,FUN_1,FUN_2
6349,4505,FUN_5,FUN_4
6351,17258,FUN_1,FUN_2
6357,4599,RET,CUBE_L
6357,9247,FUN_6,CUBE_R
6361,18167,FUN_3,FUN_2
6366,2716,FUN_2,FUN_1
6401,20810,FUN_5,FUN_6
6407,5358,CUBE_R,RET
6449,24700,CUBE_L,RET
6497,20773,FUN_3,FUN_2
6515,15317,FUN_6,CUBE_R
6533,26988,FUN_2,FUN_3
6534,2967,CUBE_R,RET
6544,3705,FUN_1,FUN_2
6549,21002,RET,CUBE_L
6551,18929,FUN_2,FUN_1
6566,7627,FUN_2,FUN_3
6569,7474,FUN_2,FUN_1
6569,19290,FUN_2,FUN_1
6574,15269,FUN_4,FUN_5
6585,6557,FUN_5,FUN_4
6587,24051,FUN_2,FUN_1
6592,28722,FUN_3,FUN_4
6595,6478,FUN_3,FUN_2
6607,28549,RET,CUBE_L
6621,24105,CUBE_L,RET
6623,544,CUBE_R,RET
6636,29602,FUN_6,FUN_5
6664,9265,FUN_2,FUN_3
6671,8555,FUN_5,FUN_4
6680,1588,FUN_2,FUN_3
6701,21484,CUBE_R,RET
6711,4206,RET,CUBE_R
6713,25567,FUN_2,FUN_1
6718,8419,FUN_2,FUN_1
6729,13946,FUN_1,FUN_2
6730,20140,FUN_2,FUN_1
6740,24700,RET,CUBE_L
6747,20063,FUN_2,FUN_1
6765,20719,FUN_5,FUN_6
6778,13732,FUN_2,FUN_3
6779,20649,FUN_1,FUN_2
6794,24168,CUBE_R,FUN_6
6800,4279,FUN_3,FUN_2
6823,21557,CUBE_L,FUN_1
6839,6447,FUN_3,FUN_2
6848,8128,FUN_3,FUN_2
6858,15126,FUN_2,FUN_1
6881,25036,RET,CUBE_L
6887,5311,FUN_1,CUBE_L
6892,20719,FUN_6,FUN_5
6904,4124,FUN_3,FUN_2
6905,14089,FUN_4,FUN_5
6922,29401,RET,CUBE_R
6932,25718,RET,CUBE_L
6940,16718,FUN_1,FUN_2
