step,particle_id,from,to
5484,13735,FUN_4,FUN_5
5490,19890,CUBE_L,RET
5493,21040,FUN_3,FUN_2
5505,23654,CUBE_R,FUN_6
5510,25920,FUN_4,FUN_3
5524,29943,FUN_2,FUN_1
5527,13797,FUN_2,FUN_3
5530,10929,FUN_3,FUN_2
5540,4561,FUN_4,FUN_3
5544,3666,FUN_3,FUN_2
5550,25203,FUN_3,FUN_4
5552,22280,FUN_1,CUBE_L
5558,11755,CUBE_L,FUN_1
5562,29332,CUBE_R,FUN_6
5590,2419,RET,CUBE_L
5597,26348,FUN_3,FUN_4
5599,25820,CUBE_L,RET
5616,17500,FUN_3,FUN_2
5622,10221,CUBE_L,RET
5626,3660,RET,CUBE_R
5629,18517,FUN_3,FUN_2
5644,14906,FUN_2,FUN_3
5648,3920,FUN_2,FUN_3
5653,13181,FUN_1,FUN_2
5662,3906,FUN_3,FUN_4
5669,27407,RET,CUBE_L
5678,25691,FUN_1,FUN_2
5685,17300,FUN_2,FUN_3
5687,14027,FUN_5,FUN_4
5687,28767,FUN_2,FUN_1
5691,17530,FUN_3,FUN_2
5728,9892,FUN_3,FUN_2
5730,9458,FUN_3,FUN_4
5749,18290,FUN_3,FUN_2
5753,23694,FUN_2,FUN_1
5765,24851,FUN_3,FUN_2
5780,14471,FUN_5,FUN_6
5782,20535,FUN_2,FUN_3
5800,5367,FUN_3,FUN_4
5837,24268,FUN_5,FUN_4
5840,14725,FUN_1,FUN_2
5860,13834,FUN_2,FUN_1
5872,4743,FUN_4,FUN_5
5872,8816,FUN_3,FUN_4
5874,18676,RET,CUBE_L
5880,987,FUN_1,FUN_2
5886,15198,FUN_2,FUN_3
5887,14082,FUN_4,FUN_5
5898,1098,FUN_1,FUN_2
5898,9588,RET,CUBE_L
5899,20810,FUN_6,FUN_5
5900,22134,FUN_3,FUN_4
5917,18317,RET,CUBE_L
5919,16075,FUN_3,FUN_2
5935,10929,FUN_2,FUN_3
5946,29904,FUN_3,FUN_2
5949,26988,FUN_2,FUN_3
5959,27083,FUN_2,FUN_1
5960,11235,FUN_2,FUN_3
5971,10424,FUN_1,FUN_2
6032,5171,FUN_2,FUN_3
6032,18268,RET,CUBE_L
6035,5135,FUN_2,FUN_3
6063,22800,FUN_1,FUN_2
6064,20392,CUBE_R,RET
6088,21034,FUN_3,FUN_2
6090,3364,FUN_3,FUN_2
6120,26835,CUBE_R,FUN_6
6127,25718,CUBE_L,RET
6129,14947,FUN_4,FUN_3
6134,14506,FUN_1,FUN_2
6134,26642,FUN_2,FUN_3
6135,17483,FUN_5,FUN_6
6199,18187,CUBE_R,FUN_6
6200,10895,FUN_3,FUN_2
6217,16510,FUN_4,FUN_5
6255,15460,FUN_2,FUN_1
6256,12193,RET,CUBE_R
6257,18152,RET,CUBE_L
6267,10970,CUBE_R,FUN_6
6274,10082,FUN_2,FUN_1
6284,19495,RET,CUBE_L
6293,2716,FUN_1,FUN_2
6296,10931,FUN_2,FUN_3
6304,26970,FUN_2,FUN_1
6309,21110,FUN_2,FUN_3
6316,4910,RET,CUBE_R
6317,14259,FUN_2,FUN_1
6321,26681,FUN_2,FUN_1
6330,11370,FUN_2,FUN_3
6342,16745,FUN_3,FUN_2
6347,8363,FUN_1,FUN_2
6374,11882,FUN_3,FUN_4
6374,21879,FUN_4,FUN_5
6374,28694,FUN_2,FUN_1
6384,8588,RET,CUBE_L
6393,2303,FUN_2,FUN_3
6394,9919,FUN_2,FUN_1
6400,4511,CUBE_R,RET
6426,13613,FUN_2,FUN_3
6428,4379,FUN_3,FUN_2
6430,17080,FUN_2,FUN_3
6431,20075,FUN_2,FUN_3
6462,9337,FUN_2,FUN_1
6474,9245,CUBE_R,RET
6479,16191,FUN_3,FUN_4
6484,2597,FUN_2,FUN_1
6509,25557,FUN_3,FUN_4
6519,10704,FUN_5,FUN_6
6526,9645,FUN_2,FUN_1
6532,20745,FUN_4,FUN_5
6545,15632,FUN_6,CUBE_R
6566,18245,CUBE_L,RET
